chip_id,scenario,fail_proba,suitable_proba,approve,truly_deployable
CHIP_00480,high_frequency_computing,0.003,0.0,0,0
CHIP_00481,high_frequency_computing,0.034,1.0,0,1
CHIP_00482,high_frequency_computing,0.042,0.0,0,0
CHIP_00483,high_frequency_computing,0.018,0.999,1,1
CHIP_00484,high_frequency_computing,0.004,0.0,0,0
CHIP_00485,high_frequency_computing,0.02,0.0,0,0
CHIP_00486,high_frequency_computing,0.003,0.0,0,0
CHIP_00487,high_frequency_computing,0.008,0.0,0,0
CHIP_00488,high_frequency_computing,0.006,0.0,0,0
CHIP_00489,high_frequency_computing,0.007,1.0,1,1
CHIP_00490,high_frequency_computing,0.011,0.994,1,1
CHIP_00491,high_frequency_computing,0.008,1.0,1,0
CHIP_00492,high_frequency_computing,0.006,0.0,0,0
CHIP_00493,high_frequency_computing,0.722,0.999,0,0
CHIP_00494,high_frequency_computing,0.008,0.0,0,0
CHIP_00495,high_frequency_computing,0.017,1.0,1,1
CHIP_00496,high_frequency_computing,0.004,0.0,0,0
CHIP_00497,high_frequency_computing,0.005,0.0,0,0
CHIP_00498,high_frequency_computing,0.007,0.0,0,0
CHIP_00499,high_frequency_computing,0.976,0.0,0,0
CHIP_00500,high_frequency_computing,0.011,1.0,1,1
CHIP_00501,high_frequency_computing,0.021,1.0,0,1
CHIP_00502,high_frequency_computing,0.005,0.0,0,0
CHIP_00503,high_frequency_computing,0.887,0.0,0,0
CHIP_00504,high_frequency_computing,0.972,0.0,0,0
CHIP_00505,high_frequency_computing,0.003,0.0,0,0
CHIP_00506,high_frequency_computing,0.025,1.0,0,1
CHIP_00507,high_frequency_computing,0.002,0.0,0,0
CHIP_00508,high_frequency_computing,0.004,0.0,0,0
CHIP_00509,high_frequency_computing,0.005,0.0,0,0
CHIP_00510,high_frequency_computing,0.007,0.0,0,0
CHIP_00511,high_frequency_computing,0.009,0.0,0,0
CHIP_00512,high_frequency_computing,0.017,0.0,0,0
CHIP_00513,high_frequency_computing,0.007,0.009,0,0
CHIP_00514,high_frequency_computing,0.01,1.0,1,1
CHIP_00515,high_frequency_computing,0.034,0.0,0,0
CHIP_00516,high_frequency_computing,0.953,0.002,0,0
CHIP_00517,high_frequency_computing,0.002,0.0,0,0
CHIP_00518,high_frequency_computing,0.003,0.206,0,0
CHIP_00519,high_frequency_computing,0.013,1.0,1,1
CHIP_00520,high_frequency_computing,0.005,0.0,0,0
CHIP_00521,high_frequency_computing,0.041,0.0,0,0
CHIP_00522,high_frequency_computing,0.016,1.0,1,1
CHIP_00523,high_frequency_computing,0.003,0.0,0,0
CHIP_00524,high_frequency_computing,0.012,1.0,1,1
CHIP_00525,high_frequency_computing,0.003,0.0,0,0
CHIP_00526,high_frequency_computing,0.042,1.0,0,1
CHIP_00527,high_frequency_computing,0.068,0.0,0,0
CHIP_00528,high_frequency_computing,0.303,0.0,0,0
CHIP_00529,high_frequency_computing,0.032,1.0,0,1
CHIP_00530,high_frequency_computing,0.006,0.0,0,0
CHIP_00531,high_frequency_computing,0.005,0.0,0,0
CHIP_00532,high_frequency_computing,0.005,0.0,0,0
CHIP_00533,high_frequency_computing,0.006,1.0,1,1
CHIP_00534,high_frequency_computing,0.006,0.0,0,0
CHIP_00535,high_frequency_computing,0.011,1.0,1,1
CHIP_00536,high_frequency_computing,0.006,0.0,0,0
CHIP_00537,high_frequency_computing,0.181,1.0,0,0
CHIP_00538,high_frequency_computing,0.006,0.0,0,0
CHIP_00539,high_frequency_computing,0.012,0.0,0,0
CHIP_00540,high_frequency_computing,0.006,0.0,0,0
CHIP_00541,high_frequency_computing,0.01,0.0,0,0
CHIP_00542,high_frequency_computing,0.012,0.0,0,0
CHIP_00543,high_frequency_computing,0.004,0.0,0,0
CHIP_00544,high_frequency_computing,0.016,0.0,0,0
CHIP_00545,high_frequency_computing,0.239,0.0,0,0
CHIP_00546,high_frequency_computing,0.002,1.0,1,1
CHIP_00547,high_frequency_computing,0.007,0.0,0,0
CHIP_00548,high_frequency_computing,0.054,1.0,0,1
CHIP_00549,high_frequency_computing,0.008,1.0,1,1
CHIP_00550,high_frequency_computing,0.006,0.0,0,0
CHIP_00551,high_frequency_computing,0.013,1.0,1,1
CHIP_00552,high_frequency_computing,0.024,0.983,0,1
CHIP_00553,high_frequency_computing,0.031,1.0,0,0
CHIP_00554,high_frequency_computing,0.005,0.0,0,0
CHIP_00555,high_frequency_computing,0.02,0.0,0,0
CHIP_00556,high_frequency_computing,0.164,0.0,0,0
CHIP_00557,high_frequency_computing,0.013,0.0,0,0
CHIP_00558,high_frequency_computing,0.009,0.0,0,0
CHIP_00559,high_frequency_computing,0.024,0.0,0,0
CHIP_00560,high_frequency_computing,0.003,0.0,0,0
CHIP_00561,high_frequency_computing,0.005,0.0,0,0
CHIP_00562,high_frequency_computing,0.004,0.999,1,1
CHIP_00563,high_frequency_computing,0.013,0.0,0,0
CHIP_00564,high_frequency_computing,0.014,1.0,1,1
CHIP_00565,high_frequency_computing,0.04,1.0,0,1
CHIP_00566,high_frequency_computing,0.212,0.002,0,0
CHIP_00567,high_frequency_computing,0.006,0.0,0,0
CHIP_00568,high_frequency_computing,0.005,0.049,0,0
CHIP_00569,high_frequency_computing,0.006,0.0,0,0
CHIP_00570,high_frequency_computing,0.002,0.0,0,0
CHIP_00571,high_frequency_computing,0.003,0.0,0,0
CHIP_00572,high_frequency_computing,0.005,0.999,1,1
CHIP_00573,high_frequency_computing,0.008,0.0,0,0
CHIP_00574,high_frequency_computing,0.004,0.0,0,0
CHIP_00575,high_frequency_computing,0.004,0.0,0,0
CHIP_00576,high_frequency_computing,0.021,1.0,0,1
CHIP_00577,high_frequency_computing,0.008,1.0,1,1
CHIP_00578,high_frequency_computing,0.009,0.0,0,0
CHIP_00579,high_frequency_computing,0.004,0.998,1,1
CHIP_00580,high_frequency_computing,0.008,0.0,0,0
CHIP_00581,high_frequency_computing,0.084,0.0,0,0
CHIP_00582,high_frequency_computing,0.01,0.0,0,0
CHIP_00583,high_frequency_computing,0.007,0.0,0,0
CHIP_00584,high_frequency_computing,0.986,1.0,0,0
CHIP_00585,high_frequency_computing,0.635,1.0,0,0
CHIP_00586,high_frequency_computing,0.01,0.0,0,0
CHIP_00587,high_frequency_computing,0.004,0.0,0,0
CHIP_00588,high_frequency_computing,0.003,0.001,0,0
CHIP_00589,high_frequency_computing,0.015,1.0,1,1
CHIP_00590,high_frequency_computing,0.009,0.0,0,0
CHIP_00591,high_frequency_computing,0.014,1.0,1,1
CHIP_00592,high_frequency_computing,0.108,1.0,0,1
CHIP_00593,high_frequency_computing,0.008,0.0,0,0
CHIP_00594,high_frequency_computing,0.006,0.0,0,0
CHIP_00595,high_frequency_computing,0.007,0.0,0,0
CHIP_00596,high_frequency_computing,0.005,0.0,0,0
CHIP_00597,high_frequency_computing,0.007,0.999,1,1
CHIP_00598,high_frequency_computing,0.925,0.999,0,0
CHIP_00599,high_frequency_computing,0.005,0.0,0,0
CHIP_00600,high_frequency_computing,0.022,1.0,0,1
CHIP_00601,high_frequency_computing,0.005,0.0,0,0
CHIP_00602,high_frequency_computing,0.013,1.0,1,1
CHIP_00603,high_frequency_computing,0.006,0.0,0,0
CHIP_00604,high_frequency_computing,0.003,0.0,0,0
CHIP_00605,high_frequency_computing,0.026,0.021,0,0
CHIP_00606,high_frequency_computing,0.026,0.896,0,0
CHIP_00607,high_frequency_computing,0.011,1.0,1,1
CHIP_00608,high_frequency_computing,0.005,0.0,0,0
CHIP_00609,high_frequency_computing,0.015,1.0,1,1
CHIP_00610,high_frequency_computing,0.002,0.0,0,0
CHIP_00611,high_frequency_computing,0.803,0.858,0,0
CHIP_00612,high_frequency_computing,0.007,0.0,0,0
CHIP_00613,high_frequency_computing,0.051,1.0,0,1
CHIP_00614,high_frequency_computing,0.015,0.0,0,0
CHIP_00615,high_frequency_computing,0.86,0.0,0,0
CHIP_00616,high_frequency_computing,0.011,1.0,1,1
CHIP_00617,high_frequency_computing,0.008,0.0,0,0
CHIP_00618,high_frequency_computing,0.781,0.0,0,0
CHIP_00619,high_frequency_computing,0.019,1.0,1,1
CHIP_00620,high_frequency_computing,0.004,0.0,0,0
CHIP_00621,high_frequency_computing,0.005,0.0,0,0
CHIP_00622,high_frequency_computing,0.003,0.0,0,0
CHIP_00623,high_frequency_computing,0.004,0.0,0,0
CHIP_00624,high_frequency_computing,0.012,1.0,1,1
CHIP_00625,high_frequency_computing,0.009,0.939,0,0
CHIP_00626,high_frequency_computing,0.003,0.0,0,0
CHIP_00627,high_frequency_computing,0.025,1.0,0,1
CHIP_00628,high_frequency_computing,0.017,0.0,0,0
CHIP_00629,high_frequency_computing,0.008,0.0,0,0
CHIP_00630,high_frequency_computing,0.975,1.0,0,0
CHIP_00631,high_frequency_computing,0.014,1.0,1,1
CHIP_00632,high_frequency_computing,0.006,0.0,0,0
CHIP_00633,high_frequency_computing,0.014,0.0,0,0
CHIP_00634,high_frequency_computing,0.002,0.0,0,0
CHIP_00635,high_frequency_computing,0.003,0.001,0,0
CHIP_00636,high_frequency_computing,0.005,0.0,0,0
CHIP_00637,high_frequency_computing,0.004,0.0,0,0
CHIP_00638,high_frequency_computing,0.01,0.0,0,0
CHIP_00639,high_frequency_computing,0.017,0.02,0,1
CHIP_00640,high_frequency_computing,0.006,0.0,0,0
CHIP_00641,high_frequency_computing,0.259,0.001,0,0
CHIP_00642,high_frequency_computing,0.012,1.0,1,1
CHIP_00643,high_frequency_computing,0.006,0.0,0,0
CHIP_00644,high_frequency_computing,0.007,0.0,0,0
CHIP_00645,high_frequency_computing,0.008,0.003,0,1
CHIP_00646,high_frequency_computing,0.01,0.024,0,0
CHIP_00647,high_frequency_computing,0.01,0.0,0,0
CHIP_00648,high_frequency_computing,0.005,0.0,0,0
CHIP_00649,high_frequency_computing,0.013,0.231,0,1
CHIP_00650,high_frequency_computing,0.012,1.0,1,1
CHIP_00651,high_frequency_computing,0.004,0.0,0,0
CHIP_00652,high_frequency_computing,0.276,1.0,0,0
CHIP_00653,high_frequency_computing,0.005,0.0,0,0
CHIP_00654,high_frequency_computing,0.018,0.028,0,0
CHIP_00655,high_frequency_computing,0.003,1.0,1,1
CHIP_00656,high_frequency_computing,0.007,0.0,0,0
CHIP_00657,high_frequency_computing,0.015,0.026,0,0
CHIP_00658,high_frequency_computing,0.013,0.997,1,1
CHIP_00659,high_frequency_computing,0.006,0.0,0,0
CHIP_00660,high_frequency_computing,0.692,0.0,0,0
CHIP_00661,high_frequency_computing,0.003,0.0,0,0
CHIP_00662,high_frequency_computing,0.01,0.0,0,0
CHIP_00663,high_frequency_computing,0.004,0.0,0,0
CHIP_00664,high_frequency_computing,0.006,0.0,0,0
CHIP_00665,high_frequency_computing,0.012,0.0,0,0
CHIP_00666,high_frequency_computing,0.004,0.0,0,0
CHIP_00667,high_frequency_computing,0.005,0.002,0,0
CHIP_00668,high_frequency_computing,0.014,0.0,0,0
CHIP_00669,high_frequency_computing,0.011,0.0,0,0
CHIP_00670,high_frequency_computing,0.011,1.0,1,1
CHIP_00671,high_frequency_computing,0.027,1.0,0,1
CHIP_00672,high_frequency_computing,0.004,0.0,0,0
CHIP_00673,high_frequency_computing,0.014,0.0,0,0
CHIP_00674,high_frequency_computing,0.005,1.0,1,1
CHIP_00675,high_frequency_computing,0.004,0.0,0,0
CHIP_00676,high_frequency_computing,0.014,1.0,1,1
CHIP_00677,high_frequency_computing,0.01,0.825,0,1
CHIP_00678,high_frequency_computing,0.058,0.0,0,0
CHIP_00679,high_frequency_computing,0.007,0.0,0,0
CHIP_00680,high_frequency_computing,0.034,0.998,0,1
CHIP_00681,high_frequency_computing,0.705,0.0,0,0
CHIP_00682,high_frequency_computing,0.036,1.0,0,1
CHIP_00683,high_frequency_computing,0.006,0.0,0,0
CHIP_00684,high_frequency_computing,0.003,0.0,0,0
CHIP_00685,high_frequency_computing,0.006,0.0,0,0
CHIP_00686,high_frequency_computing,0.014,0.008,0,1
CHIP_00687,high_frequency_computing,0.014,1.0,1,1
CHIP_00688,high_frequency_computing,0.188,0.99,0,0
CHIP_00689,high_frequency_computing,0.002,0.0,0,0
CHIP_00690,high_frequency_computing,0.03,0.942,0,1
CHIP_00691,high_frequency_computing,0.007,0.001,0,0
CHIP_00692,high_frequency_computing,0.012,1.0,1,1
CHIP_00693,high_frequency_computing,0.005,0.0,0,0
CHIP_00694,high_frequency_computing,0.003,0.0,0,0
CHIP_00695,high_frequency_computing,0.004,0.0,0,0
CHIP_00696,high_frequency_computing,0.005,0.0,0,0
CHIP_00697,high_frequency_computing,0.009,0.0,0,0
CHIP_00698,high_frequency_computing,0.003,0.0,0,0
CHIP_00699,high_frequency_computing,0.007,0.0,0,0
CHIP_00700,high_frequency_computing,0.012,0.999,1,1
CHIP_00701,high_frequency_computing,0.744,0.0,0,0
CHIP_00702,high_frequency_computing,0.003,0.0,0,0
CHIP_00703,high_frequency_computing,0.004,0.005,0,0
CHIP_00704,high_frequency_computing,0.019,1.0,1,1
CHIP_00705,high_frequency_computing,0.005,0.0,0,0
CHIP_00706,high_frequency_computing,0.013,0.0,0,0
CHIP_00707,high_frequency_computing,0.003,0.0,0,0
CHIP_00708,high_frequency_computing,0.028,0.001,0,0
CHIP_00709,high_frequency_computing,0.041,0.002,0,0
CHIP_00710,high_frequency_computing,0.005,0.0,0,0
CHIP_00711,high_frequency_computing,0.013,1.0,1,1
CHIP_00712,high_frequency_computing,0.009,0.0,0,0
CHIP_00713,high_frequency_computing,0.003,0.0,0,0
CHIP_00714,high_frequency_computing,0.006,0.0,0,0
CHIP_00715,high_frequency_computing,0.006,0.0,0,0
CHIP_00716,high_frequency_computing,0.005,0.0,0,0
CHIP_00717,high_frequency_computing,0.008,1.0,1,1
CHIP_00718,high_frequency_computing,0.003,0.001,0,0
CHIP_00719,high_frequency_computing,0.003,0.0,0,0
CHIP_00720,high_frequency_computing,0.021,0.004,0,0
CHIP_00721,high_frequency_computing,0.02,1.0,0,1
CHIP_00722,high_frequency_computing,0.007,0.0,0,0
CHIP_00723,high_frequency_computing,0.008,0.0,0,0
CHIP_00724,high_frequency_computing,0.009,0.0,0,0
CHIP_00725,high_frequency_computing,0.012,1.0,1,1
CHIP_00726,high_frequency_computing,0.005,0.0,0,0
CHIP_00727,high_frequency_computing,0.015,1.0,1,1
CHIP_00728,high_frequency_computing,0.004,0.0,0,0
CHIP_00729,high_frequency_computing,0.004,0.0,0,0
CHIP_00730,high_frequency_computing,0.006,0.941,0,1
CHIP_00731,high_frequency_computing,0.008,1.0,1,1
CHIP_00732,high_frequency_computing,0.004,0.0,0,0
CHIP_00733,high_frequency_computing,0.005,0.0,0,0
CHIP_00734,high_frequency_computing,0.003,0.994,1,1
CHIP_00735,high_frequency_computing,0.003,0.0,0,0
CHIP_00736,high_frequency_computing,0.021,1.0,0,1
CHIP_00737,high_frequency_computing,0.033,1.0,0,1
CHIP_00738,high_frequency_computing,0.01,0.0,0,0
CHIP_00739,high_frequency_computing,0.014,0.0,0,0
CHIP_00740,high_frequency_computing,0.014,1.0,1,1
CHIP_00741,high_frequency_computing,0.014,1.0,1,1
CHIP_00742,high_frequency_computing,0.025,0.0,0,0
CHIP_00743,high_frequency_computing,0.005,0.0,0,0
CHIP_00744,high_frequency_computing,0.002,0.0,0,0
CHIP_00745,high_frequency_computing,0.026,1.0,0,1
CHIP_00746,high_frequency_computing,0.026,1.0,0,1
CHIP_00747,high_frequency_computing,0.02,1.0,1,1
CHIP_00748,high_frequency_computing,0.005,0.0,0,0
CHIP_00749,high_frequency_computing,0.005,0.0,0,0
CHIP_00750,high_frequency_computing,0.005,0.0,0,0
CHIP_00751,high_frequency_computing,0.012,0.0,0,0
CHIP_00752,high_frequency_computing,0.004,0.0,0,0
CHIP_00753,high_frequency_computing,0.649,1.0,0,0
CHIP_00754,high_frequency_computing,0.289,1.0,0,1
CHIP_00755,high_frequency_computing,0.015,1.0,1,1
CHIP_00756,high_frequency_computing,0.006,0.0,0,0
CHIP_00757,high_frequency_computing,0.023,1.0,0,1
CHIP_00758,high_frequency_computing,0.022,0.639,0,0
CHIP_00759,high_frequency_computing,0.008,0.0,0,0
CHIP_00760,high_frequency_computing,0.058,1.0,0,0
CHIP_00761,high_frequency_computing,0.862,1.0,0,0
CHIP_00762,high_frequency_computing,0.008,0.914,0,1
CHIP_00763,high_frequency_computing,0.014,0.995,1,0
CHIP_00764,high_frequency_computing,0.003,0.0,0,0
CHIP_00765,high_frequency_computing,0.003,0.0,0,0
CHIP_00766,high_frequency_computing,0.003,0.0,0,0
CHIP_00767,high_frequency_computing,0.006,0.0,0,0
CHIP_00768,high_frequency_computing,0.005,0.0,0,0
CHIP_00769,high_frequency_computing,0.048,1.0,0,1
CHIP_00770,high_frequency_computing,0.013,0.999,1,1
CHIP_00771,high_frequency_computing,0.018,1.0,1,1
CHIP_00772,high_frequency_computing,0.003,0.0,0,0
CHIP_00773,high_frequency_computing,0.013,1.0,1,1
CHIP_00774,high_frequency_computing,0.013,1.0,1,1
CHIP_00775,high_frequency_computing,0.404,0.0,0,0
CHIP_00776,high_frequency_computing,0.006,0.0,0,0
CHIP_00777,high_frequency_computing,0.014,0.947,0,0
CHIP_00778,high_frequency_computing,0.014,0.0,0,0
CHIP_00779,high_frequency_computing,0.004,0.0,0,0
CHIP_00780,high_frequency_computing,0.004,0.0,0,0
CHIP_00781,high_frequency_computing,0.007,0.0,0,0
CHIP_00782,high_frequency_computing,0.045,1.0,0,0
CHIP_00783,high_frequency_computing,0.018,1.0,1,1
CHIP_00784,high_frequency_computing,0.004,0.0,0,0
CHIP_00785,high_frequency_computing,0.007,0.005,0,0
CHIP_00786,high_frequency_computing,0.004,0.142,0,1
CHIP_00787,high_frequency_computing,0.004,0.0,0,0
CHIP_00788,high_frequency_computing,0.004,0.0,0,0
CHIP_00789,high_frequency_computing,0.007,0.999,1,1
CHIP_00790,high_frequency_computing,0.006,0.0,0,0
CHIP_00791,high_frequency_computing,0.004,0.0,0,0
CHIP_00792,high_frequency_computing,0.018,0.001,0,0
CHIP_00793,high_frequency_computing,0.01,0.188,0,0
CHIP_00794,high_frequency_computing,0.004,0.0,0,0
CHIP_00795,high_frequency_computing,0.006,0.0,0,0
CHIP_00796,high_frequency_computing,0.017,1.0,1,1
CHIP_00797,high_frequency_computing,0.01,0.0,0,0
CHIP_00798,high_frequency_computing,0.013,1.0,1,1
CHIP_00799,high_frequency_computing,0.007,0.0,0,0
CHIP_00800,high_frequency_computing,0.003,0.0,0,0
CHIP_00801,high_frequency_computing,0.008,0.0,0,0
CHIP_00802,high_frequency_computing,0.007,0.0,0,0
CHIP_00803,high_frequency_computing,0.004,0.0,0,0
CHIP_00804,high_frequency_computing,0.025,1.0,0,1
CHIP_00805,high_frequency_computing,0.03,1.0,0,1
CHIP_00806,high_frequency_computing,0.008,0.0,0,0
CHIP_00807,high_frequency_computing,0.014,0.0,0,0
CHIP_00808,high_frequency_computing,0.003,0.0,0,0
CHIP_00809,high_frequency_computing,0.004,0.0,0,0
CHIP_00810,high_frequency_computing,0.005,0.0,0,0
CHIP_00811,high_frequency_computing,0.013,0.136,0,0
CHIP_00812,high_frequency_computing,0.007,0.0,0,0
CHIP_00813,high_frequency_computing,0.003,0.0,0,0
CHIP_00814,high_frequency_computing,0.004,0.0,0,0
CHIP_00815,high_frequency_computing,0.005,0.991,1,1
CHIP_00816,high_frequency_computing,0.006,0.0,0,0
CHIP_00817,high_frequency_computing,0.004,0.0,0,0
CHIP_00818,high_frequency_computing,0.017,0.997,1,1
CHIP_00819,high_frequency_computing,0.013,0.0,0,0
CHIP_00820,high_frequency_computing,0.981,0.0,0,0
CHIP_00821,high_frequency_computing,0.021,1.0,0,1
CHIP_00822,high_frequency_computing,0.004,0.0,0,0
CHIP_00823,high_frequency_computing,0.017,0.0,0,0
CHIP_00824,high_frequency_computing,0.011,0.0,0,0
CHIP_00825,high_frequency_computing,0.003,0.0,0,0
CHIP_00826,high_frequency_computing,0.004,0.999,1,1
CHIP_00827,high_frequency_computing,0.013,0.0,0,0
CHIP_00828,high_frequency_computing,0.017,1.0,1,1
CHIP_00829,high_frequency_computing,0.019,0.0,0,0
CHIP_00830,high_frequency_computing,0.023,0.0,0,0
CHIP_00831,high_frequency_computing,0.061,1.0,0,1
CHIP_00832,high_frequency_computing,0.004,0.0,0,0
CHIP_00833,high_frequency_computing,0.003,0.0,0,0
CHIP_00834,high_frequency_computing,0.006,0.0,0,0
CHIP_00835,high_frequency_computing,0.006,0.0,0,0
CHIP_00836,high_frequency_computing,0.002,0.0,0,0
CHIP_00837,high_frequency_computing,0.01,1.0,1,1
CHIP_00838,high_frequency_computing,0.028,1.0,0,1
CHIP_00839,high_frequency_computing,0.005,0.001,0,0
CHIP_00840,high_frequency_computing,0.069,1.0,0,1
CHIP_00841,high_frequency_computing,0.991,0.0,0,0
CHIP_00842,high_frequency_computing,0.015,1.0,1,1
CHIP_00843,high_frequency_computing,0.005,0.015,0,0
CHIP_00844,high_frequency_computing,0.004,0.0,0,0
CHIP_00845,high_frequency_computing,0.005,0.008,0,0
CHIP_00846,high_frequency_computing,0.023,1.0,0,1
CHIP_00847,high_frequency_computing,0.013,0.962,0,1
CHIP_00848,high_frequency_computing,0.004,0.0,0,0
CHIP_00849,high_frequency_computing,0.053,0.072,0,1
CHIP_00850,high_frequency_computing,0.002,0.0,0,0
CHIP_00851,high_frequency_computing,0.005,0.0,0,0
CHIP_00852,high_frequency_computing,0.016,1.0,1,1
CHIP_00853,high_frequency_computing,0.008,0.0,0,0
CHIP_00854,high_frequency_computing,0.003,0.0,0,0
CHIP_00855,high_frequency_computing,0.004,0.0,0,0
CHIP_00856,high_frequency_computing,0.618,0.001,0,0
CHIP_00857,high_frequency_computing,0.023,0.0,0,0
CHIP_00858,high_frequency_computing,0.004,0.0,0,0
CHIP_00859,high_frequency_computing,0.013,1.0,1,1
CHIP_00860,high_frequency_computing,0.004,0.0,0,0
CHIP_00861,high_frequency_computing,0.006,0.0,0,0
CHIP_00862,high_frequency_computing,0.003,0.0,0,0
CHIP_00863,high_frequency_computing,0.011,0.0,0,0
CHIP_00864,high_frequency_computing,0.004,0.0,0,0
CHIP_00865,high_frequency_computing,0.01,0.049,0,1
CHIP_00866,high_frequency_computing,0.008,0.0,0,0
CHIP_00867,high_frequency_computing,0.007,0.0,0,0
CHIP_00868,high_frequency_computing,0.801,0.0,0,0
CHIP_00869,high_frequency_computing,0.004,0.0,0,0
CHIP_00870,high_frequency_computing,0.004,0.999,1,1
CHIP_00871,high_frequency_computing,0.009,0.0,0,0
CHIP_00872,high_frequency_computing,0.017,0.651,0,0
CHIP_00873,high_frequency_computing,0.005,0.0,0,0
CHIP_00874,high_frequency_computing,0.066,0.0,0,0
CHIP_00875,high_frequency_computing,0.007,0.0,0,0
CHIP_00876,high_frequency_computing,0.006,0.001,0,0
CHIP_00877,high_frequency_computing,0.002,0.871,0,1
CHIP_00878,high_frequency_computing,0.003,0.0,0,0
CHIP_00879,high_frequency_computing,0.005,0.0,0,0
CHIP_00880,high_frequency_computing,0.031,0.0,0,0
CHIP_00881,high_frequency_computing,0.164,1.0,0,1
CHIP_00882,high_frequency_computing,0.032,0.0,0,0
CHIP_00883,high_frequency_computing,0.013,0.0,0,0
CHIP_00884,high_frequency_computing,0.004,0.0,0,0
CHIP_00885,high_frequency_computing,0.003,1.0,1,1
CHIP_00886,high_frequency_computing,0.093,1.0,0,0
CHIP_00887,high_frequency_computing,0.005,0.0,0,0
CHIP_00888,high_frequency_computing,0.039,0.0,0,0
CHIP_00889,high_frequency_computing,0.011,0.0,0,0
CHIP_00890,high_frequency_computing,0.003,0.0,0,0
CHIP_00891,high_frequency_computing,0.01,0.0,0,0
CHIP_00892,high_frequency_computing,0.005,0.0,0,0
CHIP_00893,high_frequency_computing,0.004,0.0,0,0
CHIP_00894,high_frequency_computing,0.003,0.0,0,0
