chip_id,application_scenario,compatibility_score,compatibility_level
CHIP_00552,high_frequency_computing,71.05,compatible
CHIP_00553,high_frequency_computing,100.0,compatible
CHIP_00554,high_frequency_computing,56.48,marginal
CHIP_00555,high_frequency_computing,42.05,incompatible
CHIP_00556,high_frequency_computing,58.73,marginal
CHIP_00557,high_frequency_computing,40.35,incompatible
CHIP_00558,high_frequency_computing,47.26,incompatible
CHIP_00559,high_frequency_computing,26.41,incompatible
CHIP_00560,high_frequency_computing,55.63,marginal
CHIP_00561,high_frequency_computing,65.62,marginal
CHIP_00562,high_frequency_computing,72.87,compatible
CHIP_00563,high_frequency_computing,54.55,marginal
CHIP_00564,high_frequency_computing,73.54,compatible
CHIP_00565,high_frequency_computing,83.4,compatible
CHIP_00566,high_frequency_computing,65.54,marginal
CHIP_00567,high_frequency_computing,52.95,marginal
CHIP_00568,high_frequency_computing,69.38,marginal
CHIP_00569,high_frequency_computing,63.33,marginal
CHIP_00570,high_frequency_computing,39.74,incompatible
CHIP_00571,high_frequency_computing,60.3,marginal
CHIP_00572,high_frequency_computing,72.67,compatible
CHIP_00573,high_frequency_computing,42.0,incompatible
CHIP_00574,high_frequency_computing,65.74,marginal
CHIP_00575,high_frequency_computing,27.25,incompatible
CHIP_00576,high_frequency_computing,77.25,compatible
CHIP_00577,high_frequency_computing,87.41,compatible
CHIP_00578,high_frequency_computing,60.24,marginal
CHIP_00579,high_frequency_computing,75.3,compatible
CHIP_00580,high_frequency_computing,32.74,incompatible
CHIP_00581,high_frequency_computing,43.32,incompatible
CHIP_00582,high_frequency_computing,58.42,marginal
CHIP_00583,high_frequency_computing,47.77,incompatible
CHIP_00584,high_frequency_computing,81.25,compatible
CHIP_00585,high_frequency_computing,91.78,compatible
CHIP_00586,high_frequency_computing,35.4,incompatible
CHIP_00587,high_frequency_computing,56.04,marginal
CHIP_00588,high_frequency_computing,67.68,marginal
CHIP_00589,high_frequency_computing,90.21,compatible
CHIP_00590,high_frequency_computing,47.04,incompatible
CHIP_00591,high_frequency_computing,75.32,compatible
CHIP_00592,high_frequency_computing,100.0,compatible
CHIP_00593,high_frequency_computing,26.84,incompatible
CHIP_00594,high_frequency_computing,32.44,incompatible
CHIP_00595,high_frequency_computing,58.22,marginal
CHIP_00596,high_frequency_computing,45.89,incompatible
CHIP_00597,high_frequency_computing,74.28,compatible
CHIP_00598,high_frequency_computing,72.75,compatible
CHIP_00599,high_frequency_computing,31.74,incompatible
CHIP_00600,high_frequency_computing,83.36,compatible
CHIP_00601,high_frequency_computing,48.76,incompatible
CHIP_00602,high_frequency_computing,75.26,compatible
CHIP_00603,high_frequency_computing,55.84,marginal
CHIP_00604,high_frequency_computing,53.74,marginal
CHIP_00605,high_frequency_computing,68.28,marginal
CHIP_00606,high_frequency_computing,71.71,compatible
CHIP_00607,high_frequency_computing,80.8,compatible
CHIP_00608,high_frequency_computing,31.51,incompatible
CHIP_00609,high_frequency_computing,75.64,compatible
CHIP_00610,high_frequency_computing,43.56,incompatible
CHIP_00611,high_frequency_computing,68.19,marginal
CHIP_00612,high_frequency_computing,40.77,incompatible
CHIP_00613,high_frequency_computing,74.17,compatible
CHIP_00614,high_frequency_computing,43.37,incompatible
CHIP_00615,high_frequency_computing,47.07,incompatible
CHIP_00616,high_frequency_computing,91.52,compatible
CHIP_00617,high_frequency_computing,60.73,marginal
CHIP_00618,high_frequency_computing,57.76,marginal
CHIP_00619,high_frequency_computing,76.92,compatible
CHIP_00620,high_frequency_computing,45.85,incompatible
CHIP_00621,high_frequency_computing,66.88,marginal
CHIP_00622,high_frequency_computing,51.55,marginal
CHIP_00623,high_frequency_computing,46.07,incompatible
CHIP_00624,high_frequency_computing,79.38,compatible
CHIP_00625,high_frequency_computing,69.53,marginal
CHIP_00626,high_frequency_computing,50.91,marginal
CHIP_00627,high_frequency_computing,93.43,compatible
CHIP_00628,high_frequency_computing,44.18,incompatible
CHIP_00629,high_frequency_computing,22.03,incompatible
CHIP_00630,high_frequency_computing,99.91,compatible
CHIP_00631,high_frequency_computing,100.0,compatible
CHIP_00632,high_frequency_computing,53.18,marginal
CHIP_00633,high_frequency_computing,26.63,incompatible
CHIP_00634,high_frequency_computing,60.26,marginal
CHIP_00635,high_frequency_computing,66.11,marginal
CHIP_00636,high_frequency_computing,57.5,marginal
CHIP_00637,high_frequency_computing,48.45,incompatible
CHIP_00638,high_frequency_computing,64.01,marginal
CHIP_00639,high_frequency_computing,72.1,compatible
CHIP_00640,high_frequency_computing,40.37,incompatible
CHIP_00641,high_frequency_computing,64.07,marginal
CHIP_00642,high_frequency_computing,96.03,compatible
CHIP_00643,high_frequency_computing,67.08,marginal
CHIP_00644,high_frequency_computing,55.45,marginal
CHIP_00645,high_frequency_computing,70.01,compatible
CHIP_00646,high_frequency_computing,69.93,marginal
CHIP_00647,high_frequency_computing,27.93,incompatible
CHIP_00648,high_frequency_computing,59.24,marginal
CHIP_00649,high_frequency_computing,75.19,compatible
CHIP_00650,high_frequency_computing,97.06,compatible
CHIP_00651,high_frequency_computing,63.54,marginal
CHIP_00652,high_frequency_computing,83.02,compatible
CHIP_00653,high_frequency_computing,34.29,incompatible
CHIP_00654,high_frequency_computing,69.64,marginal
CHIP_00655,high_frequency_computing,76.49,compatible
CHIP_00656,high_frequency_computing,40.77,incompatible
CHIP_00657,high_frequency_computing,68.94,marginal
CHIP_00658,high_frequency_computing,76.34,compatible
CHIP_00659,high_frequency_computing,54.62,marginal
CHIP_00660,high_frequency_computing,30.36,incompatible
CHIP_00661,high_frequency_computing,64.82,marginal
CHIP_00662,high_frequency_computing,36.84,incompatible
CHIP_00663,high_frequency_computing,57.84,marginal
CHIP_00664,high_frequency_computing,46.8,incompatible
CHIP_00665,high_frequency_computing,25.66,incompatible
CHIP_00666,high_frequency_computing,34.46,incompatible
CHIP_00667,high_frequency_computing,67.46,marginal
CHIP_00668,high_frequency_computing,41.02,incompatible
CHIP_00669,high_frequency_computing,13.11,incompatible
CHIP_00670,high_frequency_computing,74.0,compatible
CHIP_00671,high_frequency_computing,81.05,compatible
CHIP_00672,high_frequency_computing,48.08,incompatible
CHIP_00673,high_frequency_computing,51.38,marginal
CHIP_00674,high_frequency_computing,73.83,compatible
CHIP_00675,high_frequency_computing,66.37,marginal
CHIP_00676,high_frequency_computing,100.0,compatible
CHIP_00677,high_frequency_computing,71.65,compatible
CHIP_00678,high_frequency_computing,58.3,marginal
CHIP_00679,high_frequency_computing,61.8,marginal
CHIP_00680,high_frequency_computing,73.87,compatible
CHIP_00681,high_frequency_computing,60.24,marginal
CHIP_00682,high_frequency_computing,77.79,compatible
CHIP_00683,high_frequency_computing,58.38,marginal
CHIP_00684,high_frequency_computing,52.95,marginal
CHIP_00685,high_frequency_computing,48.1,incompatible
CHIP_00686,high_frequency_computing,70.34,compatible
CHIP_00687,high_frequency_computing,82.03,compatible
CHIP_00688,high_frequency_computing,71.31,compatible
CHIP_00689,high_frequency_computing,59.75,marginal
CHIP_00690,high_frequency_computing,71.28,compatible
CHIP_00691,high_frequency_computing,64.86,marginal
CHIP_00692,high_frequency_computing,94.27,compatible
CHIP_00693,high_frequency_computing,26.64,incompatible
CHIP_00694,high_frequency_computing,48.59,incompatible
CHIP_00695,high_frequency_computing,52.88,marginal
CHIP_00696,high_frequency_computing,28.82,incompatible
CHIP_00697,high_frequency_computing,43.31,incompatible
CHIP_00698,high_frequency_computing,45.73,incompatible
CHIP_00699,high_frequency_computing,57.44,marginal
CHIP_00700,high_frequency_computing,74.82,compatible
CHIP_00701,high_frequency_computing,57.27,marginal
CHIP_00702,high_frequency_computing,52.78,marginal
CHIP_00703,high_frequency_computing,67.99,marginal
CHIP_00704,high_frequency_computing,84.87,compatible
CHIP_00705,high_frequency_computing,33.81,incompatible
CHIP_00706,high_frequency_computing,50.07,marginal
CHIP_00707,high_frequency_computing,67.36,marginal
CHIP_00708,high_frequency_computing,64.58,marginal
CHIP_00709,high_frequency_computing,61.22,marginal
CHIP_00710,high_frequency_computing,60.45,marginal
CHIP_00711,high_frequency_computing,80.12,compatible
CHIP_00712,high_frequency_computing,35.4,incompatible
CHIP_00713,high_frequency_computing,56.7,marginal
CHIP_00714,high_frequency_computing,62.33,marginal
CHIP_00715,high_frequency_computing,47.6,incompatible
CHIP_00716,high_frequency_computing,25.06,incompatible
CHIP_00717,high_frequency_computing,73.55,compatible
CHIP_00718,high_frequency_computing,67.95,marginal
CHIP_00719,high_frequency_computing,44.09,incompatible
CHIP_00720,high_frequency_computing,67.95,marginal
CHIP_00721,high_frequency_computing,89.88,compatible
CHIP_00722,high_frequency_computing,26.38,incompatible
CHIP_00723,high_frequency_computing,27.7,incompatible
CHIP_00724,high_frequency_computing,42.88,incompatible
CHIP_00725,high_frequency_computing,84.03,compatible
CHIP_00726,high_frequency_computing,61.13,marginal
CHIP_00727,high_frequency_computing,75.56,compatible
CHIP_00728,high_frequency_computing,40.18,incompatible
CHIP_00729,high_frequency_computing,47.83,incompatible
CHIP_00730,high_frequency_computing,72.61,compatible
CHIP_00731,high_frequency_computing,71.64,compatible
CHIP_00732,high_frequency_computing,63.27,marginal
CHIP_00733,high_frequency_computing,57.09,marginal
CHIP_00734,high_frequency_computing,73.16,compatible
CHIP_00735,high_frequency_computing,63.0,marginal
CHIP_00736,high_frequency_computing,82.85,compatible
CHIP_00737,high_frequency_computing,78.33,compatible
CHIP_00738,high_frequency_computing,36.11,incompatible
CHIP_00739,high_frequency_computing,13.57,incompatible
CHIP_00740,high_frequency_computing,80.11,compatible
CHIP_00741,high_frequency_computing,84.42,compatible
CHIP_00742,high_frequency_computing,39.43,incompatible
CHIP_00743,high_frequency_computing,33.38,incompatible
CHIP_00744,high_frequency_computing,62.9,marginal
CHIP_00745,high_frequency_computing,73.79,compatible
CHIP_00746,high_frequency_computing,90.91,compatible
CHIP_00747,high_frequency_computing,78.27,compatible
CHIP_00748,high_frequency_computing,63.17,marginal
CHIP_00749,high_frequency_computing,53.16,marginal
CHIP_00750,high_frequency_computing,55.37,marginal
CHIP_00751,high_frequency_computing,54.71,marginal
CHIP_00752,high_frequency_computing,39.27,incompatible
CHIP_00753,high_frequency_computing,100.0,compatible
CHIP_00754,high_frequency_computing,99.11,compatible
CHIP_00755,high_frequency_computing,98.96,compatible
CHIP_00756,high_frequency_computing,47.81,incompatible
CHIP_00757,high_frequency_computing,94.02,compatible
CHIP_00758,high_frequency_computing,69.38,marginal
CHIP_00759,high_frequency_computing,62.3,marginal
CHIP_00760,high_frequency_computing,85.87,compatible
CHIP_00761,high_frequency_computing,86.24,compatible
CHIP_00762,high_frequency_computing,71.3,compatible
CHIP_00763,high_frequency_computing,69.98,marginal
CHIP_00764,high_frequency_computing,64.93,marginal
CHIP_00765,high_frequency_computing,22.22,incompatible
CHIP_00766,high_frequency_computing,64.08,marginal
CHIP_00767,high_frequency_computing,54.7,marginal
CHIP_00768,high_frequency_computing,42.28,incompatible
CHIP_00769,high_frequency_computing,100.0,compatible
CHIP_00770,high_frequency_computing,79.7,compatible
CHIP_00771,high_frequency_computing,87.81,compatible
CHIP_00772,high_frequency_computing,62.95,marginal
CHIP_00773,high_frequency_computing,92.88,compatible
CHIP_00774,high_frequency_computing,77.85,compatible
CHIP_00775,high_frequency_computing,62.05,marginal
CHIP_00776,high_frequency_computing,48.77,incompatible
CHIP_00777,high_frequency_computing,69.4,marginal
CHIP_00778,high_frequency_computing,62.93,marginal
CHIP_00779,high_frequency_computing,38.44,incompatible
CHIP_00780,high_frequency_computing,63.67,marginal
CHIP_00781,high_frequency_computing,60.17,marginal
CHIP_00782,high_frequency_computing,100.0,compatible
CHIP_00783,high_frequency_computing,77.67,compatible
CHIP_00784,high_frequency_computing,59.12,marginal
CHIP_00785,high_frequency_computing,68.17,marginal
CHIP_00786,high_frequency_computing,70.06,compatible
CHIP_00787,high_frequency_computing,42.28,incompatible
CHIP_00788,high_frequency_computing,49.49,incompatible
CHIP_00789,high_frequency_computing,74.35,compatible
CHIP_00790,high_frequency_computing,50.39,marginal
CHIP_00791,high_frequency_computing,38.5,incompatible
CHIP_00792,high_frequency_computing,66.02,marginal
CHIP_00793,high_frequency_computing,68.81,marginal
CHIP_00794,high_frequency_computing,25.67,incompatible
CHIP_00795,high_frequency_computing,58.07,marginal
CHIP_00796,high_frequency_computing,77.27,compatible
CHIP_00797,high_frequency_computing,65.6,marginal
CHIP_00798,high_frequency_computing,80.34,compatible
CHIP_00799,high_frequency_computing,67.19,marginal
CHIP_00800,high_frequency_computing,46.09,incompatible
CHIP_00801,high_frequency_computing,57.48,marginal
CHIP_00802,high_frequency_computing,66.69,marginal
CHIP_00803,high_frequency_computing,59.57,marginal
CHIP_00804,high_frequency_computing,81.08,compatible
CHIP_00805,high_frequency_computing,83.44,compatible
CHIP_00806,high_frequency_computing,57.16,marginal
CHIP_00807,high_frequency_computing,33.32,incompatible
CHIP_00808,high_frequency_computing,45.88,incompatible
CHIP_00809,high_frequency_computing,63.19,marginal
CHIP_00810,high_frequency_computing,62.87,marginal
CHIP_00811,high_frequency_computing,67.16,marginal
CHIP_00812,high_frequency_computing,60.45,marginal
CHIP_00813,high_frequency_computing,43.8,incompatible
CHIP_00814,high_frequency_computing,48.66,incompatible
CHIP_00815,high_frequency_computing,71.33,compatible
CHIP_00816,high_frequency_computing,47.41,incompatible
CHIP_00817,high_frequency_computing,67.74,marginal
CHIP_00818,high_frequency_computing,70.13,compatible
CHIP_00819,high_frequency_computing,42.16,incompatible
CHIP_00820,high_frequency_computing,53.89,marginal
CHIP_00821,high_frequency_computing,92.05,compatible
CHIP_00822,high_frequency_computing,37.4,incompatible
CHIP_00823,high_frequency_computing,27.23,incompatible
CHIP_00824,high_frequency_computing,31.62,incompatible
CHIP_00825,high_frequency_computing,55.43,marginal
CHIP_00826,high_frequency_computing,72.55,compatible
CHIP_00827,high_frequency_computing,56.51,marginal
CHIP_00828,high_frequency_computing,87.09,compatible
CHIP_00829,high_frequency_computing,27.88,incompatible
CHIP_00830,high_frequency_computing,59.4,marginal
CHIP_00831,high_frequency_computing,86.9,compatible
CHIP_00832,high_frequency_computing,40.5,incompatible
CHIP_00833,high_frequency_computing,54.58,marginal
CHIP_00834,high_frequency_computing,41.24,incompatible
CHIP_00835,high_frequency_computing,44.26,incompatible
CHIP_00836,high_frequency_computing,52.71,marginal
CHIP_00837,high_frequency_computing,86.72,compatible
CHIP_00838,high_frequency_computing,100.0,compatible
CHIP_00839,high_frequency_computing,69.17,marginal
CHIP_00840,high_frequency_computing,97.14,compatible
CHIP_00841,high_frequency_computing,55.62,marginal
CHIP_00842,high_frequency_computing,92.3,compatible
CHIP_00843,high_frequency_computing,68.67,marginal
CHIP_00844,high_frequency_computing,57.68,marginal
CHIP_00845,high_frequency_computing,69.16,marginal
CHIP_00846,high_frequency_computing,100.0,compatible
CHIP_00847,high_frequency_computing,72.48,compatible
CHIP_00848,high_frequency_computing,57.86,marginal
CHIP_00849,high_frequency_computing,74.33,compatible
CHIP_00850,high_frequency_computing,50.76,marginal
CHIP_00851,high_frequency_computing,56.1,marginal
CHIP_00852,high_frequency_computing,85.02,compatible
CHIP_00853,high_frequency_computing,49.63,incompatible
