chip_id,update_step,timestamp,vdd_voltage,idd_static_ma,idd_dynamic_ma,propagation_delay_ns,fmax_mhz,model_accuracy_old_data,model_accuracy_new_data,model_accuracy_combined,catastrophic_forgetting_risk,training_loss,validation_loss,model_version,training_samples_count,training_time_hours
CHIP_00013,2,2026-06-09T00:00:00,3.2629609217007243,5.084178787573884,150.12762473866997,5.539808476076785,298.8781979403803,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00013,3,2026-06-16T00:00:00,3.211316899655988,4.9559423176278825,150.20174018935202,5.475657522886624,295.83577108661416,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00013,4,2026-06-23T00:00:00,3.2253215113845948,5.083506834773743,154.91197896574806,5.274903019160699,304.6575342596123,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00013,5,2026-06-30T00:00:00,3.262304259624881,4.577982930277555,149.47193721775895,5.51285591340042,291.9624415264109,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00013,6,2026-07-07T00:00:00,3.141109165620456,4.906827246360251,155.85681133027086,5.6535678393147455,305.1577754749708,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00013,7,2026-07-14T00:00:00,3.1960836032021613,4.941284468634832,149.12643920116068,5.618937456122792,292.4893609555403,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00013,8,2026-07-21T00:00:00,3.175649921508619,5.24790238055256,149.6755375773512,5.65109599682035,300.6213165574302,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00013,9,2026-07-28T00:00:00,3.1019516917090457,5.707798941009274,147.6568100172003,5.651593560694426,301.1655062898419,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00013,10,2026-08-04T00:00:00,3.0845226780343,5.497839906672636,147.24665927084408,5.69240270192069,297.07548931778507,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00014,1,2026-06-02T00:00:00,3.253863848974048,5.354702767751067,147.9869689283717,5.369153870363644,292.0168541323805,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00014,2,2026-06-09T00:00:00,3.290300497567282,4.695871194251115,155.46438254595307,5.3118070592116275,308.0822818414502,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00014,3,2026-06-16T00:00:00,3.2505508733601305,5.090986066438882,148.66524273957316,5.569913611435207,299.2118264878757,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00014,4,2026-06-23T00:00:00,3.2751650941008257,5.194268294598612,150.85090528438565,5.5036387787786145,298.91527188139463,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00014,5,2026-06-30T00:00:00,3.2153900884446025,4.686949482203013,146.45544373368287,5.624326409402271,299.8543271906397,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00014,6,2026-07-07T00:00:00,3.1708008331823656,5.245530179919618,151.642745116085,5.506024031969064,294.90847637298845,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00014,7,2026-07-14T00:00:00,3.169792262754884,4.986488166715491,151.9247582671434,5.399741639576217,303.74577818662823,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00014,8,2026-07-21T00:00:00,3.1636298741206517,5.396808920294163,153.74807295183655,5.746547444446258,303.47185032509066,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00014,9,2026-07-28T00:00:00,3.0279562884334172,4.97612690997929,149.02554426691296,5.592609105021083,300.7882951023456,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00014,10,2026-08-04T00:00:00,3.0637128093423263,5.456030029343124,148.73385120294003,5.538848219700805,290.9666945157589,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00015,1,2026-06-02T00:00:00,3.2338383376944546,4.6344946183151,147.172380241068,5.615364179660784,295.0530055558403,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00015,2,2026-06-09T00:00:00,3.391619103241869,5.227995370264267,150.7545083710846,5.434164221981878,303.101549397045,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00015,3,2026-06-16T00:00:00,3.211218108688111,5.156602944393608,157.9802536148064,5.520394010027535,305.14636663142835,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00015,4,2026-06-23T00:00:00,3.184841178743705,5.149503452850912,155.71240190690654,5.477303294221223,308.2622427899846,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00015,5,2026-06-30T00:00:00,3.2353875967727737,5.03125996723172,152.39722321716656,5.647255444962672,302.109049811086,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00015,6,2026-07-07T00:00:00,3.101488764005477,5.02185884725254,149.8574440933455,5.552556657089995,301.9033604877534,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00015,7,2026-07-14T00:00:00,3.1688850500466623,4.87939669238697,151.84059355301787,5.6310585745283825,301.3989522396552,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00015,8,2026-07-21T00:00:00,3.1940390362777307,5.570176646364671,152.17754023768532,5.572983428854135,290.09519533242,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00015,9,2026-07-28T00:00:00,3.141480910956629,5.422306306148934,151.71473651158612,5.462325142417969,292.7947172979587,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00015,10,2026-08-04T00:00:00,3.152657642666645,5.388133453843004,153.04450209211788,5.602831837613046,298.14878069747874,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00016,1,2026-06-02T00:00:00,3.3269141902987998,4.8851865815347875,150.38836233082296,5.463772471129496,297.62751886283843,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00016,2,2026-06-09T00:00:00,3.2445413938265677,5.146640131490114,148.76375413500955,5.6455756125573515,295.1269634889025,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00016,3,2026-06-16T00:00:00,3.230656417791932,4.988080682517747,154.6409336530612,5.549655477651157,304.55922269734316,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00016,4,2026-06-23T00:00:00,3.145721981348151,5.240115079760778,153.06889238687032,5.5482283989275425,304.52740187532675,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00016,5,2026-06-30T00:00:00,3.1741355774949813,5.622804232055675,157.39669437085774,5.513716143956034,296.77248739299614,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00016,6,2026-07-07T00:00:00,3.252669223855885,5.713871643719214,149.0314199185402,5.517981318290414,297.3910769556975,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00016,7,2026-07-14T00:00:00,3.092777474448286,5.004404416054741,147.6875776997438,5.493220243489588,298.42657556306614,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00016,8,2026-07-21T00:00:00,3.1517107366268258,5.785150147844224,147.80493787778363,5.678432239847658,297.3300557788724,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00016,9,2026-07-28T00:00:00,3.1175268145173782,5.562445847649982,147.5318339353131,5.628240974618405,299.0322610410653,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00016,10,2026-08-04T00:00:00,3.124622563200407,5.486750593172346,158.36590041973267,5.536226001574868,295.3450152249909,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00017,1,2026-06-02T00:00:00,3.2488429736787614,4.873356864251924,148.18783861808043,5.628901653110755,306.9025212399493,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00017,2,2026-06-09T00:00:00,3.231462685312526,4.8302933280687315,151.6142466691592,5.464777695571902,302.7646590887776,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00017,3,2026-06-16T00:00:00,3.2501461510425647,4.66527676550083,154.9425156039902,5.709587767309553,296.33605654757804,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00017,4,2026-06-23T00:00:00,3.2006149220032007,5.245759617217471,151.40337036996107,5.605854427267283,309.2510226938317,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00017,5,2026-06-30T00:00:00,3.1911526386252973,4.960510826638464,146.36204231595642,5.476906996005808,298.834365135631,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00017,6,2026-07-07T00:00:00,3.2697278931758893,5.084716610289149,151.2713638549167,5.558357710392724,304.7419663672404,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00017,7,2026-07-14T00:00:00,3.286346621293681,5.120739368123904,149.23168167244532,5.674416087706907,302.00945744813157,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00017,8,2026-07-21T00:00:00,3.2323353662868013,5.49517845559779,149.72212372763883,5.639065483069231,303.9435179029145,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00017,9,2026-07-28T00:00:00,3.161024109059868,5.51218220933219,154.10002406876748,5.706929559044567,305.1107949551876,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00017,10,2026-08-04T00:00:00,3.132435494379482,5.349864575904944,151.44014105929998,5.720650896650835,293.91532164506384,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00018,1,2026-06-02T00:00:00,3.298433665443645,4.921998356301792,150.18623446880446,5.63784518626073,300.7554953400995,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00018,2,2026-06-09T00:00:00,3.262321827407807,4.672043157706025,152.43876069808164,5.584548418114107,310.41627361652735,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00018,3,2026-06-16T00:00:00,3.2246110882523498,5.185745098299182,151.04815105113227,5.687745327976348,298.9235223380652,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00018,4,2026-06-23T00:00:00,3.2339510762885166,5.342368952914962,150.95982736946908,5.495356638544947,300.1704499644915,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00018,5,2026-06-30T00:00:00,3.2536815874929883,4.892045410176682,150.89890902244062,5.479987918506082,304.9752331446242,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00018,6,2026-07-07T00:00:00,3.103840654760811,5.072323445818523,151.73163562519355,5.716552402923433,298.47124869463505,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00018,7,2026-07-14T00:00:00,3.13224002366534,5.844347120832177,146.35595829875126,5.350119404337992,300.8000722502667,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00018,8,2026-07-21T00:00:00,3.114897288782369,5.0136301548607864,152.92506934189808,5.60438007137712,295.5796068463163,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00018,9,2026-07-28T00:00:00,3.055984780066455,5.621737198484044,152.85060353387598,5.580082413622062,307.4331849802383,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00018,10,2026-08-04T00:00:00,3.046495761683692,4.942342448722579,148.92427579035626,5.59544139836445,299.2166972466135,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00019,1,2026-06-02T00:00:00,3.2679381971071835,5.145616618954289,146.34538172742867,5.654376460407326,299.3892441080372,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00019,2,2026-06-09T00:00:00,3.315864791579406,5.182817603913311,151.57025965746135,5.57697672802322,301.8385428000866,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00019,3,2026-06-16T00:00:00,3.272136137993377,5.51874575903973,150.88956350910442,5.600900375758852,298.9513215285638,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00019,4,2026-06-23T00:00:00,3.2920058607724734,4.957082309382219,155.80282129873245,5.535984204935565,292.04612448940975,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00019,5,2026-06-30T00:00:00,3.2064052207455394,4.995684502757536,153.02193064696618,5.484737602069761,296.7690828339261,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00019,6,2026-07-07T00:00:00,3.085522963452723,5.104308104225277,143.32836202011313,5.401609717651427,302.60207328072147,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00019,7,2026-07-14T00:00:00,3.1992900079325413,5.40763726853549,147.79907157061234,5.565228864385802,298.58198730454717,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00019,8,2026-07-21T00:00:00,3.0820817655403725,5.771019490530145,153.43208687172702,5.557903582617033,298.53442919497263,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00019,9,2026-07-28T00:00:00,3.130419140397377,4.747479539472713,150.1584678524382,5.52180157520022,293.1918999505254,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00019,10,2026-08-04T00:00:00,3.085944985355702,5.939305958054857,152.92252858380104,5.5428821010217195,300.8629139067808,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00020,1,2026-06-02T00:00:00,3.3499677718293,5.317390104873831,150.2788911097605,5.445306322229443,303.29111656806793,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00020,2,2026-06-09T00:00:00,3.279674269271087,5.34855796600832,152.1055154050459,5.624955271531933,296.9238239421972,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00020,3,2026-06-16T00:00:00,3.305869703281716,5.17927988140772,156.52578261787582,5.461081218191043,308.0798190158262,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00020,4,2026-06-23T00:00:00,3.2298955391731323,4.964574598915665,148.94834249783705,5.507965269180568,301.32082973200954,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00020,5,2026-06-30T00:00:00,3.226141774401775,5.027889998818426,150.42693622321704,5.764227035861186,307.6377158505036,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00020,6,2026-07-07T00:00:00,3.201816183483701,5.2514010434504605,150.96009398015477,5.621351797273041,293.686037174008,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00020,7,2026-07-14T00:00:00,3.1471311731288325,4.779424777836724,151.89766936781584,5.634719593970274,296.18406768850315,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00020,8,2026-07-21T00:00:00,3.2186993381645013,4.952270301099298,146.40687535937056,5.602445181855997,303.63549151306074,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00020,9,2026-07-28T00:00:00,3.204196384572893,5.222334721139318,154.13604250029388,5.586149153049929,297.33686350029586,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00020,10,2026-08-04T00:00:00,3.144182996874333,5.595696863524026,146.27082352904725,5.747654034972589,304.90045677073726,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00021,1,2026-06-02T00:00:00,3.2487218649245233,5.158741060031223,151.58209055884822,5.53606737658239,297.0484742307729,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00021,2,2026-06-09T00:00:00,3.2264188316030973,5.072333778702567,153.7181870577781,5.574360015459443,297.7469283395695,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00021,3,2026-06-16T00:00:00,3.278584935532417,4.265437213810977,153.7462971011163,5.35602862212219,297.5877952929843,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00021,4,2026-06-23T00:00:00,3.1640165052686924,4.771595557283728,153.88248036213557,5.493229879868811,300.93251940865355,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00021,5,2026-06-30T00:00:00,3.1976539710560403,5.343112248166936,150.73046567318076,5.421700777581143,303.9813340972357,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00021,6,2026-07-07T00:00:00,3.1553121708419343,4.773025430402075,149.31565451710225,5.710075979063431,303.05110871056746,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00021,7,2026-07-14T00:00:00,3.1425673932796068,5.175222688704472,149.73509484634783,5.7776747983560846,300.5096772611578,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00021,8,2026-07-21T00:00:00,3.161502082359553,5.629085036209553,151.51636747707954,5.55409578541793,297.41825075457507,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00021,9,2026-07-28T00:00:00,3.1164199370292964,5.348833329047048,153.08288863091096,5.59519458858073,301.8632003860779,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00021,10,2026-08-04T00:00:00,3.0959641709945704,5.423590557094828,145.0053979464037,5.691632767470248,299.73244237948995,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00022,1,2026-06-02T00:00:00,3.3299005054929824,4.171123386541893,156.36512411434217,5.496041037184482,305.3409140836876,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00022,2,2026-06-09T00:00:00,3.208004703643723,5.263832171518771,147.03975331047903,5.457623103930419,309.17015676933397,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00022,3,2026-06-16T00:00:00,3.2304658799618324,5.185229861953917,152.91020319206626,5.579568188797261,300.15209452571787,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00022,4,2026-06-23T00:00:00,3.238248050123311,5.881024675571482,150.22714360889924,5.560109904671497,304.45327198003804,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00022,5,2026-06-30T00:00:00,3.255276296647899,5.556109091668114,152.41619066608754,5.435699508726952,307.1671576615055,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00022,6,2026-07-07T00:00:00,3.1226827303490654,5.33079063957171,148.33717244994193,5.5535861653407,300.4438120515174,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00022,7,2026-07-14T00:00:00,3.1760678607725135,5.406576226270586,155.54113380717592,5.615353430151398,297.37921682354676,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00022,8,2026-07-21T00:00:00,3.1882043584144175,5.6768411466773925,147.11717655458904,5.639740006984986,301.90586371155445,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
CHIP_00022,9,2026-07-28T00:00:00,3.105121824832,5.7727120439934865,150.44983323890241,5.602557645347154,297.3346408785806,0.9,0.92,0.91,0.12,0.14,0.235,v1.9,900,9
CHIP_00022,10,2026-08-04T00:00:00,3.100778952379073,5.07111747393144,146.6798473522171,5.759450506322497,293.7651932584084,0.9,0.92,0.91,0.09999999999999998,0.09999999999999998,0.2,v1.10,1000,10
CHIP_00023,1,2026-06-02T00:00:00,3.2304303825271843,4.393982965918886,148.18311475693147,5.37769102065925,308.0100758006819,0.78,0.735,0.752,0.27999999999999997,0.46,0.515,v1.1,100,1
CHIP_00023,2,2026-06-09T00:00:00,3.3104908544671314,4.873554896446683,156.9573074160329,5.618176548699159,297.9758430824569,0.81,0.77,0.784,0.26,0.42,0.48000000000000004,v1.2,200,2
CHIP_00023,3,2026-06-16T00:00:00,3.115029714256321,5.807282771777222,146.1312825997092,5.3654601253043115,304.51285216004817,0.84,0.8049999999999999,0.816,0.24,0.38,0.44500000000000006,v1.3,300,3
CHIP_00023,4,2026-06-23T00:00:00,3.3419876203169636,5.575281845553156,152.09172736015708,5.5994754341665285,303.4670777939015,0.87,0.84,0.848,0.21999999999999997,0.33999999999999997,0.41000000000000003,v1.4,400,4
CHIP_00023,5,2026-06-30T00:00:00,3.237946429489338,5.2843574271908125,150.81260331185564,5.543740687210048,295.2301770556666,0.9,0.875,0.88,0.19999999999999998,0.3,0.375,v1.5,500,5
CHIP_00023,6,2026-07-07T00:00:00,3.165966246156661,4.732112955741385,150.30498111961575,5.461140889284908,293.2820534139212,0.9,0.9099999999999999,0.91,0.18,0.26,0.34,v1.6,600,6
CHIP_00023,7,2026-07-14T00:00:00,3.1689947075576734,5.69760068590338,153.45494981800692,5.412949939637683,293.6518593171483,0.9,0.92,0.91,0.15999999999999998,0.21999999999999997,0.30500000000000005,v1.7,700,7
CHIP_00023,8,2026-07-21T00:00:00,3.1870385593994106,5.025253781938507,150.12610055000894,5.635005209902455,293.5582777256818,0.9,0.92,0.91,0.13999999999999999,0.18,0.27,v1.8,800,8
