chip_id,production_date,storage_start,storage_end,deployment_start,deployment_end,storage_days,deployment_days,total_lifetime_days,production_cost_yuan,testing_cost_yuan,storage_cost_yuan,deployment_cost_yuan,repair_cost_yuan,recycling_value_yuan,storage_condition,deployment_condition,final_status,total_cost_yuan,revenue_generated_yuan,roi_percent
CHIP_00101,2024-01-16,2024-01-16,2024-12-06,2024-12-06,2026-05-20,325,530,855,1435.011491408167,420.22080233378296,159.03257068009697,874.693952664216,580.3641980058421,479.9057278254237,poor,fair,failed_rejected,3469.3230150921054,2147.3477698662455,-38.1047034097159
CHIP_00102,2024-03-12,2024-03-12,2024-10-23,2024-10-23,2025-06-29,225,249,474,1030.4696610758767,456.8570544203961,52.1164387080719,999.2033881838267,26.727451671205827,382.11922036789616,good,excellent,repaired_and_running,2565.3739940593773,3056.149569052831,19.130761289774508
CHIP_00103,2024-06-04,2024-06-04,2024-10-06,2024-10-06,2026-01-04,124,455,579,568.4649136075459,194.32886020188408,36.35622184566808,594.4966923918821,375.2281514750458,363.8584131508257,good,excellent,still_running,1768.874839522026,2493.9633067454615,40.99150776656219
CHIP_00104,2024-06-06,2024-06-06,2025-05-06,2025-05-06,2025-12-15,334,223,557,1998.4483453550995,491.801767289181,140.39842251217914,271.40670043159514,537.9602230207415,75.85786559955457,good,poor,still_running,3440.015458608796,1654.641090670246,-51.90018444453699
CHIP_00105,2024-08-02,2024-08-02,2024-10-26,2024-10-26,2025-11-10,85,380,465,1916.1939197689937,412.6446221410172,14.921854787283545,312.5050758687821,130.81478256210931,276.63671129224923,fair,excellent,still_running,2787.080255128186,2437.042333164956,-12.559305435111368
CHIP_00106,2024-11-22,2024-11-22,2024-12-31,2024-12-31,2026-04-22,39,477,516,1278.475898789246,357.43859927917794,8.419481516599893,525.4484893392532,379.83168803177824,424.7661709982972,excellent,excellent,failed_rejected,2549.6141569560555,4785.9983488929765,87.71461304587771
CHIP_00107,2024-10-11,2024-10-11,2025-02-10,2025-02-10,2027-01-09,122,698,820,1258.4901543310903,281.89176611383573,25.098683844560973,663.0786735221177,791.0688039140895,217.05994309824356,good,fair,repaired_and_running,3019.6280817256943,4433.820157452203,46.833319781498005
CHIP_00108,2024-07-25,2024-07-25,2025-06-13,2025-06-13,2026-08-18,323,431,754,1896.0735956852816,124.12854631492522,110.58707076900676,937.17262764958,120.502754919817,340.3854124582901,good,poor,end_of_life,3188.4645953386107,865.6743578088967,-72.84980491630758
CHIP_00109,2024-11-14,2024-11-14,2025-03-30,2025-03-30,2027-02-26,136,698,834,604.662417492098,467.61775657447726,14.25516279975,298.8518173628285,978.2292005384821,87.28251266061925,poor,excellent,still_running,2363.616354767636,3160.763693406773,33.72574982531392
CHIP_00110,2024-03-30,2024-03-30,2024-10-14,2024-10-14,2026-06-30,198,624,822,1846.125343923194,162.38387387998986,23.015395872313547,825.6940242837669,203.33488059023674,260.9806130946521,fair,excellent,end_of_life,3060.553518549501,1529.393047619991,-50.02887424282579
CHIP_00111,2024-01-29,2024-01-29,2024-07-09,2024-07-09,2026-05-08,162,668,830,1231.2646849610624,456.67443317331725,39.232483767091594,678.4408525757262,803.0792310767907,149.29833265241962,poor,good,still_running,3208.691685553988,1658.0145115053472,-48.32739714538553
CHIP_00112,2024-02-26,2024-02-26,2025-02-11,2025-02-11,2025-09-25,351,226,577,1802.7760803409133,427.12953492152843,105.22157872271234,543.3186679744379,806.8874356686953,68.25925009597539,fair,excellent,still_running,3685.333297628287,4448.88453915202,20.71864821602757
CHIP_00113,2024-11-17,2024-11-17,2025-02-02,2025-02-02,2026-03-06,77,397,474,1444.8587673518828,412.1002135228193,32.92184123625001,714.6127028025535,9.353533793727165,482.5548742137738,excellent,fair,still_running,2613.847058707233,2255.046263865913,-13.726923832290986
CHIP_00114,2024-12-20,2024-12-20,2025-07-01,2025-07-01,2026-12-06,193,523,716,1353.009962351925,197.95506167203686,55.54646351888183,518.5694855090097,794.3545502560842,263.69226349876567,excellent,poor,end_of_life,2919.4355233079377,3743.9220134448487,28.241298139809796
CHIP_00115,2024-07-13,2024-07-13,2024-10-13,2024-10-13,2026-02-17,92,492,584,1270.7351693179494,291.5843838275181,41.8396590748379,669.8255483867356,480.72114850782077,373.42898439178595,excellent,fair,end_of_life,2754.705909114862,4892.262739423192,77.59655298358751
CHIP_00116,2024-09-21,2024-09-21,2025-04-28,2025-04-28,2027-02-25,219,668,887,1685.5472941983269,222.93048713632425,55.23341426837041,922.2003380805967,485.92210375031965,326.653157928202,excellent,excellent,end_of_life,3371.833637433938,2578.316250893383,-23.533705154695724
CHIP_00117,2024-07-02,2024-07-02,2024-11-29,2024-11-29,2025-07-07,150,220,370,1009.5012421495458,198.19160443774146,21.859204806118104,938.911457333838,301.40809764616097,79.75804296498737,poor,fair,end_of_life,2469.8716063734046,2198.9366104558285,-10.96959838796637
CHIP_00118,2024-09-14,2024-09-14,2025-07-09,2025-07-09,2026-06-10,298,336,634,505.164400080214,400.6847123383161,124.26026163723508,679.3522132200196,917.2112722074183,267.8898560555273,good,fair,failed_rejected,2626.672859483203,2940.0558611245287,11.930796806686608
CHIP_00119,2024-03-24,2024-03-24,2024-10-08,2024-10-08,2025-10-15,198,372,570,577.4281027014474,431.6967000495697,57.525243173185174,713.0375382090995,976.9432470015115,105.26275744069969,good,poor,failed_rejected,2756.630831134813,4606.1022968890375,67.09173549339063
CHIP_00120,2024-11-18,2024-11-18,2025-08-03,2025-08-03,2027-07-16,258,712,970,1522.71570281015,162.9462385456387,101.91580319962449,466.14049861609175,175.77162637663545,243.2204558460244,poor,fair,still_running,2429.4898695481406,3666.3518718140813,50.91035849826301
CHIP_00121,2024-09-25,2024-09-25,2024-12-15,2024-12-15,2025-09-27,81,286,367,863.0151003799699,431.99754245181225,19.01217315765906,890.5417931469949,653.5651484538796,216.8077012445603,good,excellent,end_of_life,2858.131757590316,1360.2716559959104,-52.406964711005756
CHIP_00122,2024-04-23,2024-04-23,2025-01-20,2025-01-20,2026-10-03,272,621,893,1040.8517166491106,108.88031237244635,70.4256868884404,413.1090740648501,688.5361999463502,151.65723217718394,fair,excellent,still_running,2321.8029899211974,4343.472417217234,87.07325453847625
CHIP_00123,2024-04-26,2024-04-26,2024-07-28,2024-07-28,2026-06-15,93,687,780,599.3244023763018,385.1345923949557,41.94362848489441,410.24932404025026,686.3192961441694,121.71704770641557,poor,poor,end_of_life,2122.9712434405715,1446.7343628785143,-31.853322679308686
CHIP_00124,2024-09-13,2024-09-13,2025-06-03,2025-06-03,2026-01-07,263,218,481,1161.7433098422039,200.18104233783293,80.26683950431693,797.802478711913,703.2323748843435,216.63757025115476,fair,poor,still_running,2943.2260452806104,3138.951272639017,6.6500236253429215
CHIP_00125,2024-04-12,2024-04-12,2024-05-19,2024-05-19,2024-12-23,37,218,255,785.3361919603918,241.5879238652546,11.061176781565326,272.67739768930505,921.2616997064698,387.7593593595536,fair,poor,end_of_life,2231.9243900029865,1243.9076375836607,-44.26748311209609
CHIP_00126,2024-06-21,2024-06-21,2024-12-07,2024-12-07,2026-10-28,169,690,859,646.3342851632655,403.3645850446424,66.70108290150893,601.2532008714389,394.2420669790335,82.24098488230294,excellent,good,end_of_life,2111.8952209598892,622.5579026560076,-70.52136410569435
CHIP_00127,2024-01-06,2024-01-06,2024-07-10,2024-07-10,2025-05-29,186,323,509,1539.4014386302313,464.3188318740568,41.22619563745729,574.1475958984864,372.1871608011065,112.69961740368281,fair,poor,failed_rejected,2991.281222841338,4392.798054336541,46.85339582227376
CHIP_00128,2024-01-20,2024-01-20,2024-06-23,2024-06-23,2025-08-26,155,429,584,1551.8118601006393,380.1881993126209,73.25639025153251,858.5139142938573,44.79287209201432,134.6386237766475,fair,good,failed_rejected,2908.5632360506647,1211.3619631752658,-58.35187806265165
CHIP_00129,2024-06-06,2024-06-06,2024-10-25,2024-10-25,2025-07-09,141,257,398,943.6389963900881,444.7400877099151,63.46222653389428,671.717492271358,583.7890164295732,215.56740368206022,poor,poor,repaired_and_running,2707.3478193348283,4933.497503777251,82.22621668867683
CHIP_00130,2024-03-16,2024-03-16,2024-05-03,2024-05-03,2026-01-20,48,627,675,543.6690629997682,470.34998835060304,10.2809013846758,399.3303525624585,456.62268842704157,157.20408820306716,good,poor,repaired_and_running,1880.2529937245472,3885.7055797335347,106.65865671812789
CHIP_00131,2024-03-31,2024-03-31,2024-09-15,2024-09-15,2026-05-16,168,608,776,910.4066971622724,133.58998956460786,54.13439184845029,941.7987776428458,150.82895967480047,294.66407849391425,fair,poor,still_running,2190.758815892977,2128.367732513024,-2.847921137066014
CHIP_00132,2024-09-18,2024-09-18,2025-05-28,2025-05-28,2026-07-16,252,414,666,851.447970718014,495.2574522335536,51.505650755870995,590.2057706160775,989.5349127231467,262.81325274815714,poor,poor,still_running,2977.951757046663,4234.03659334588,42.179489084299995
CHIP_00133,2024-09-26,2024-09-26,2024-12-29,2024-12-29,2026-07-25,94,573,667,551.3894055074995,316.70609719849733,17.821768980260178,879.5440892501172,389.2807753434068,275.23032683645306,fair,fair,still_running,2154.742136279781,3494.5000687011166,62.17718166195344
CHIP_00134,2024-10-24,2024-10-24,2025-04-27,2025-04-27,2026-10-25,185,546,731,1520.0856269659503,434.7577662439604,18.69889729168547,496.8606579133894,71.87899679894628,260.4446397035886,fair,fair,repaired_and_running,2542.281945213932,1606.2062980932028,-36.82029244958347
CHIP_00135,2024-06-17,2024-06-17,2024-07-24,2024-07-24,2025-10-15,37,448,485,1333.689153096585,204.53936047687483,5.759670549054514,977.7761303392291,45.50393111367579,268.01465381653907,fair,excellent,failed_rejected,2567.2682455754193,3249.3969485913826,26.570215410547142
CHIP_00136,2024-08-03,2024-08-03,2025-04-12,2025-04-12,2026-03-16,252,338,590,1510.9624876344853,285.47829048422483,111.80349419094557,697.7634661609593,902.3966601029318,431.9602812679825,good,fair,still_running,3508.4043985735466,2571.171682708071,-26.713930590399944
CHIP_00137,2024-03-18,2024-03-18,2025-03-10,2025-03-10,2026-08-13,357,521,878,817.5552601845288,498.7026423003371,136.97850077876237,357.93948321321665,737.0668119432422,325.7917618202453,poor,poor,still_running,2548.242698420087,3658.2333160798703,43.55906202921639
CHIP_00138,2024-09-21,2024-09-21,2024-11-19,2024-11-19,2026-06-17,59,575,634,1304.0330911413612,313.7449344988251,27.334408229007764,503.84921585347985,716.6437866614185,202.30644436656482,excellent,excellent,failed_rejected,2865.605436384092,4913.881691711024,71.47795817666753
CHIP_00139,2024-08-14,2024-08-14,2025-02-17,2025-02-17,2025-10-09,187,234,421,1681.2944298948346,289.6593616582137,55.76063876630259,223.45843271479106,316.4704207123137,190.46087790552903,fair,excellent,repaired_and_running,2566.6432837464554,2492.8313304073736,-2.87581658918105
CHIP_00140,2024-06-16,2024-06-16,2024-12-12,2024-12-12,2026-04-12,179,486,665,816.664357470147,393.1533936181659,24.934250520981834,955.3763726913916,332.92200869641766,126.38695018408619,good,excellent,failed_rejected,2523.050382997104,4727.808887533245,87.38464040964305
CHIP_00141,2024-09-18,2024-09-18,2025-03-30,2025-03-30,2025-11-15,193,230,423,1411.2552413334465,332.0394038278091,79.35086214752627,579.0841745377045,448.64721719644587,165.6198578941648,excellent,poor,repaired_and_running,2850.3768990429326,2129.261587823774,-25.29894595557825
CHIP_00142,2024-08-22,2024-08-22,2025-08-20,2025-08-20,2026-07-23,363,337,700,1786.6694540281796,421.0363091105823,104.58728263646806,668.2554482326456,967.3053002269146,202.22385575749811,poor,fair,repaired_and_running,3947.8537942347903,4100.191887375493,3.858757215456363
CHIP_00143,2024-06-19,2024-06-19,2024-09-01,2024-09-01,2026-08-29,74,727,801,1530.1464575945683,289.09887000439954,35.71539694879451,887.9021122111037,638.5330961926295,80.67858182518687,poor,fair,still_running,3381.3959329514955,4995.936629970933,47.74775651930723
CHIP_00144,2024-12-18,2024-12-18,2025-12-15,2025-12-15,2027-08-03,362,596,958,779.7906125211791,119.28446566963783,94.77051802556377,795.4341404481423,1.3770047311675304,203.44662525145822,good,good,repaired_and_running,1790.6567413956907,4404.801035681059,145.98801846566232
CHIP_00145,2024-06-15,2024-06-15,2025-02-09,2025-02-09,2025-12-05,239,299,538,1366.2833792833871,456.39316679802715,42.716906827750655,686.2607433699822,384.17501176128087,356.45254947450644,excellent,excellent,still_running,2935.829208040428,4796.827783374832,63.389197513180974
CHIP_00146,2024-06-09,2024-06-09,2024-08-26,2024-08-26,2026-01-07,78,499,577,695.2035743851148,368.4656383651587,32.076050976590004,551.0953379961974,132.77634068072018,410.50607592335257,poor,poor,end_of_life,1779.6169424037812,2920.866707894302,64.12895597346929
CHIP_00147,2024-01-19,2024-01-19,2024-05-05,2024-05-05,2025-02-14,107,285,392,1281.5275585437344,152.9432337469422,39.051531529893,743.8112060025726,271.90896363249027,133.40111882033165,excellent,good,failed_rejected,2489.2424934556325,3938.6813551276477,58.228110177400424
CHIP_00148,2024-03-05,2024-03-05,2024-06-01,2024-06-01,2025-06-27,88,391,479,1619.1986798154503,145.6563515609817,11.365292779507195,463.3184438677898,677.4354338445872,365.34658714361575,fair,fair,end_of_life,2916.9742018683164,3736.560070154418,28.097124333878526
CHIP_00149,2024-12-10,2024-12-10,2025-10-07,2025-10-07,2026-09-01,301,329,630,1301.1111699338512,326.1459171165692,135.08480718729805,925.7845923632856,377.89416096921093,451.903541473958,fair,good,end_of_life,3066.0206475702153,1371.2639527964816,-55.27544950216849
CHIP_00150,2024-07-27,2024-07-27,2025-04-14,2025-04-14,2025-12-14,261,244,505,866.067935862558,179.7144901977383,45.83158984568806,260.16620334053584,572.554776626858,74.99694860190236,fair,poor,failed_rejected,1924.3349958733781,2063.2939580099005,7.221141975514221
CHIP_00151,2024-02-14,2024-02-14,2024-03-20,2024-03-20,2026-03-10,35,720,755,1399.1633035209074,262.9093173546021,4.85639586374741,292.8642172557875,360.4537175540593,163.52937016618625,excellent,fair,failed_rejected,2320.246951549104,4172.367891154034,79.82430225232571
CHIP_00152,2024-10-16,2024-10-16,2025-09-19,2025-09-19,2026-07-05,338,289,627,1411.994505177864,245.4069108415387,37.259057100841055,744.8842847204576,973.9259155865062,298.28778366797735,poor,fair,repaired_and_running,3413.4706734272077,2863.4674881772166,-16.11272625048729
CHIP_00153,2024-12-26,2024-12-26,2025-06-27,2025-06-27,2026-10-14,183,474,657,1877.9856371852934,155.30917815043028,71.2509520372982,625.3916444038201,373.8548363473151,126.08445012822634,fair,poor,end_of_life,3103.792248124157,2796.5077153644256,-9.900293196023203
CHIP_00154,2024-06-10,2024-06-10,2025-04-23,2025-04-23,2026-07-03,317,436,753,556.6337478305431,179.1496920246613,68.43781943997986,288.454602042079,455.40037859261383,226.2151922846155,fair,excellent,repaired_and_running,1548.0762399298771,3060.07080437159,97.66925720080822
CHIP_00155,2024-01-26,2024-01-26,2024-09-07,2024-09-07,2026-06-02,225,633,858,580.4968167703976,336.3956086745377,61.77072864907282,965.8936437932033,298.74226939055916,492.00575169880307,excellent,excellent,repaired_and_running,2243.2990672777705,4108.5520422891595,83.14776224976823
CHIP_00156,2024-05-28,2024-05-28,2024-11-27,2024-11-27,2026-05-12,183,531,714,1574.8435663759967,371.54465058145945,32.47969328426242,321.3379518635219,618.6359967428253,171.4425410771724,fair,poor,failed_rejected,2918.841858848066,1341.6919996404033,-54.033412410704976
CHIP_00157,2024-06-01,2024-06-01,2024-12-17,2024-12-17,2026-06-20,199,550,749,1626.3256886763172,270.6116099162701,24.262430561541922,504.1386469776356,262.88411387971166,127.71832595231415,excellent,poor,repaired_and_running,2688.2224900114766,3716.0411844872606,38.23413792179814
CHIP_00158,2024-02-03,2024-02-03,2024-07-07,2024-07-07,2025-08-11,155,400,555,1591.4111295446048,290.3367280947808,37.49665852281383,694.231154333803,697.2880007686906,331.32832283888666,excellent,good,repaired_and_running,3310.7636712646927,597.6447602864487,-81.94843185354418
CHIP_00159,2024-01-07,2024-01-07,2024-02-24,2024-02-24,2025-04-01,48,402,450,1332.7562651189683,389.2813430912662,18.537590858471134,343.84240366725294,942.5319195443374,110.80993726597467,poor,excellent,failed_rejected,3026.9495222802952,2978.7909197016975,-1.590994571403305
CHIP_00160,2024-04-26,2024-04-26,2024-12-11,2024-12-11,2025-11-27,229,351,580,1776.3790965092496,479.62033839898527,55.17193400057207,829.69875322516,79.6534069084216,55.538683391669416,fair,excellent,failed_rejected,3220.5235290423884,3989.1458596861253,23.86637836092084
CHIP_00161,2024-06-01,2024-06-01,2025-05-29,2025-05-29,2026-04-09,362,315,677,1722.0713413227159,110.77422306186402,133.9916565281311,226.14948222258445,67.22072041011995,376.2915736051051,poor,fair,end_of_life,2260.2074235454156,1797.7292257531758,-20.46175908345551
CHIP_00162,2024-07-16,2024-07-16,2025-03-07,2025-03-07,2026-03-31,234,389,623,977.7642315850985,245.40537748688885,46.08954053346104,631.0641389269574,635.0846230813709,122.95707668414957,good,fair,end_of_life,2535.407911613777,2622.4545914254336,3.433241626048721
CHIP_00163,2024-12-12,2024-12-12,2025-07-02,2025-07-02,2027-01-14,202,561,763,1565.171762103122,254.97138224047183,40.71197423107786,795.2149922829557,722.4704422905469,312.04746948873725,good,good,failed_rejected,3378.5405531481747,793.7227726242934,-76.50693368517685
CHIP_00164,2024-08-09,2024-08-09,2025-07-31,2025-07-31,2026-08-31,356,396,752,1827.2111403650717,383.20809286176933,165.21984438895865,741.7530745622579,506.75362213013466,299.4964181449925,poor,fair,failed_rejected,3624.145774308193,4326.3207314995525,19.374909314330676
